sample_id	NCBI_accession
8171e870-6ee3-4eae-ba13-f5cf50a633ad	SRR19064835
62c1da0e-4c75-44cb-89f9-4fec08b8ab1b	SRR19064834
7c084709-0c47-47c5-bc1d-d744fd80181a	SRR19064833
a4d89e95-dfc8-4daf-8e83-d6e4196c7499	SRR19064831
c7c0ef5c-a78c-487c-8df4-eb36f857bf43	SRR19064829
fc9c8d2d-6937-44c2-9ea4-4a77ca7d81ed	SRR19064828
80450206-bc9d-4938-866d-7e026732187d	SRR19064827
087d57e6-1b89-4a8f-89e5-63d032f33694	SRR19064830
c22a8b78-dae2-4afc-8c15-64b7da6c432b	SRR19064826
964b1db7-367a-439d-93d8-bd27ffb0cb26	SRR19064825
37bcc3f1-45c6-4990-aaae-5a2312ec8d60	SRR19064824
f018cb42-9589-4a3e-a8dc-94478a35d67c	SRR19064823
fde7f48c-f66a-430e-80dd-d52319c72245	SRR19064821
d4e8eb50-6651-43bb-a723-388df515e252	SRR19064819
1b900dd7-c4c3-4d63-a21b-6cdb0a577f86	SRR19064822
c08a220f-8a39-495f-b4de-8dba77f6daed	SRR19064818
2102e8f0-1fc4-47db-b6f1-0adfc613a3db	SRR19064817
447e9680-2d66-46f9-b992-714c43052ff8	SRR19064816
1364eada-a7f8-4e57-9f77-d9d87128425e	SRR19064815
58875f2e-5c6c-4d41-8b0b-f5b0b86987ef	SRR19064813
8f1d9902-7a23-456e-9a40-4989b41a6e8d	SRR19064812
dfc06068-924b-4587-9117-783f0079d437	SRR19064811
eb167153-79e5-478c-9c5d-6a4a953ac122	SRR19064814
e302b505-e8ae-4f10-8d2a-fe06f960bd79	SRR19064598
57d61de7-8ca3-4068-b05a-f0d835a2bb5c	SRR19064597
010acd55-ad36-4d3f-9390-bca648d7aec7	SRR19064596
1a4dd845-c29a-481d-9083-cc4c1d91d25b	SRR19064594
3e8f9961-7d70-4839-ad33-44afa359c43b	SRR19064593
612ebfe8-4b93-4117-8994-fea1241c1ce6	SRR19064592
0fceee15-63bc-47fc-b44c-9aec1672e022	SRR19064595
8a4733be-b152-4e53-a8b4-157b8a1da037	SRR19064591
f1583b36-1673-4bb1-8b3f-319298043825	SRR19064590
974815f0-31bc-4e0a-a61a-aec080bdd278	SRR19064589
57d5fd79-ef78-41c4-8277-f3a48d1af1c4	SRR19064586
9bc8868a-7061-4388-b561-7f4460ab6729	SRR19064585
c377ba9a-a2d0-4adf-bf58-f015d7fcb6d6	SRR19064584
c6ae146e-6bb6-4025-bfa5-48d084fcf9ab	SRR19064587
02854c1f-9da9-495e-8ae3-234b331466f5	SRR19064583
8d71ca9c-5386-46f4-aad8-3868fbcefced	SRR19064582
3b8e9a8b-6f60-45dd-9fa7-7ec861bd5ddc	SRR19064581
5cc61df3-bd5b-41f6-9752-b5d1b581d129	SRR19064580
a5ae9938-05e7-4171-b878-da8e28184a8b	SRR19064578
1cab1f28-9af1-4e04-9eda-3e4278a7801d	SRR19064810
ff1636c7-d0d1-4dd2-a416-430f2da6789d	SRR19064808
288610ed-5c44-4f72-8476-0a723e50e6ba	SRR19064807
c4bb3bc6-0c35-470f-a27d-ec06f9e17a4c	SRR19064806
bd082c3f-c3df-4015-9b56-122e36f51630	SRR19064805
c8c0f0bf-516a-4723-b2bf-4caa9b06113b	SRR19064803
a8a16b27-14be-420d-bf33-1754984ea3ae	SRR19064802
c827a7ee-702f-4216-be78-d195cb735f2f	SRR19064801
8f513a05-d51e-4030-81b2-c99728d7e5a1	SRR19064804
