sample_id	NCBI_accession
618e68bf-78ff-4c78-8d3b-ea35a5c8b2b5	ERR4341670
ebb1e1ae-c073-4ff5-bc7f-ebf0cabc7d6c	ERR4341671
2197d00e-887c-496c-a09a-0f69df0ce98a	ERR4341672
a7b77877-1b65-4add-91be-e5f2d3618f5c	ERR4341673
be0d5ae1-599c-4ccb-a799-931499b44562	ERR4341674
e411c2a0-f01e-4466-ad56-13d50690353a	ERR4341675
c92931e0-ce25-4dfc-9356-4be06205cee6	ERR4341676
9c4ba877-0c15-45cc-b894-45432be892d7	ERR4341677
86c84bfb-a54c-409a-9e80-8e724a147baf	ERR4341678
2fb1859a-d715-44df-af19-59ee27d4f662	ERR4341679
84af9eed-c827-45a6-9c02-6a06c1862189	ERR4341680
59260ae3-993c-4177-909d-7537404134a6	ERR4341681
3f426874-7a2f-4cea-983c-63833591f9d6	ERR4341682
b0c1ec51-d09a-49bd-abce-723f24c76434	ERR4341683
8bc6a804-0c32-44e5-b93c-bca71fc05ee8	ERR4341684
61cd1296-d156-4901-803c-19ad337a3600	ERR4341685
07d2ff38-32c6-46f1-b7f3-730395e7f984	ERR4341686
308f54d6-c8ce-4d70-8197-fab672d81d63	ERR4341687
798e3ba3-06fa-4d7f-8a94-088d2fb27eab	ERR4341688
332c5700-def1-4027-a0ae-1775b0a00700	ERR4341689
ad93f5ff-1b3f-45b7-8d18-cb672152f09b	ERR4341690
fe1c5788-537b-4cff-849c-dce3afaf0d17	ERR4341691
4ac73407-005d-46f5-bf05-33858d6b8382	ERR4341692
f9254be2-bcd9-4385-bcec-dfa03e1e6a32	ERR4341693
0d20c734-991a-4d1a-af28-9147c0aced9c	ERR4341694
f7af5a14-1abb-48bc-9b21-6eb95548034d	ERR4341695
cab70793-53a8-44a8-b15d-8acca3dab72e	ERR4341696
1bb4a282-1bd0-4313-9830-7d3037c7318e	ERR4341697
ab711292-60fc-4e78-917b-bbeee7711699	ERR4341698
a28f8c11-7007-4ca6-9d77-00ff12e8f37f	ERR4341699
78be47ef-4bf2-455b-ad2b-432b2bd7b62b	ERR4341700
40c24c85-0ec5-4ed5-b706-b2d73a4571ad	ERR4341701
a036cf46-49f1-4291-8e63-3b272e903a5f	ERR4341702
929e1ec0-3d6a-402b-b1b6-c3a1551ac87f	ERR4341703
f3c715e7-801b-4d0b-a5ac-8aff703b00b8	ERR4341704
fd0a989a-6a65-463c-b17e-a3634fb5d67d	ERR4341705
7937c064-546e-4c83-a9fe-7879f2bd87f9	ERR4341706
b60998aa-a685-43b3-85aa-92ad3ed357b3	ERR4341707
cf2f1fd4-6378-4add-9951-b3d23f45ec54	ERR4341708
9c34e685-aba9-4789-8591-e12a01d61f52	ERR4341709
74d8960e-570d-4943-83b6-f36820e18740	ERR4341710
b6340c7c-5d74-42e3-a8cc-ebefb09061f9	ERR4341711
689ef046-66df-43d6-9b46-b755036f6a7d	ERR4341712
68212141-9015-4a4c-8d2b-df984b18b2ea	ERR4341713
7155eef4-e0d2-453d-b317-dbe5afcfe248	ERR4341714
2eb661f2-a461-4e06-b227-9a9e85f6504e	ERR4341715
238f9773-0ea8-459b-bb44-f1140c437ed8	ERR4341716
ee146713-6e21-4172-8859-efb6a06a7b40	ERR4341717
8b7587a5-5fa9-496b-bedb-612286c3ccfe	ERR4341718
b4fe4d31-b525-402e-9920-c11c4648141f	ERR4341719
20f0dc4f-b3c6-4982-89f9-1c67fea4c4fe	ERR4341720
d0e1d08a-c0f9-44e7-b807-5b5924c0a9d3	ERR4341721
74496716-3ac6-44b0-be07-d14bd9ccc32e	ERR4341722
4ce471bf-97e4-4f61-a6c7-8a586234e13e	ERR4341723
96bb1c11-9eda-4ad0-a560-342f5d0eb140	ERR4341724
8c5ec922-34c9-4535-8ae0-d9353004c6c0	ERR4341725
ec8f67ff-b032-45f2-9ece-221e8b62beae	ERR4341726
cdcbc6ca-0e48-4706-8871-6720fd78036d	ERR4341727
1051f25d-55f7-4a83-bc85-17fade58ef64	ERR4341728
810075ae-973d-4a18-acc8-c24be671b62f	ERR4341729
644ab0c8-1f1d-4e97-88bd-7a1b96a743c5	ERR4341730
f506479c-9a7f-4aa8-8ac0-ae00b6e0a897	ERR4341731
d4a74098-640a-414b-90c9-dce0b1bafdf1	ERR4341732
4f3e2d41-95e3-4dc3-b9eb-688447d0ad46	ERR4341733
8be67f2d-6e9a-494e-a765-0287a5b2536d	ERR4341734
c11ad78a-fd5b-4baa-99ee-27d78c0c05bc	ERR4341735
9f9a5c59-0480-4538-b8a1-d3362bb143e0	ERR4341736
68bc4c09-7b59-401e-a0ee-49fc38f93707	ERR4341737
2a1dc8cf-b214-42f2-9a11-028c31973a41	ERR4341738
58baf3fd-a3c7-429d-a37b-2b97374af402	ERR4341739
f73b4a31-d7dc-42a1-a9df-22714d5a92ed	ERR4341740
3fc6a9f5-b818-4adf-89f6-add0265b8d28	ERR4341741
207fe193-b332-40a7-9dd9-22f9ddb8fab8	ERR4341742
bb9b5462-fb62-40bb-b6a3-4a2ca3d49687	ERR4341743
d98290f0-48bf-461e-a5bf-3c25e86954e9	ERR4341744
89c684bc-242f-4ec1-87a4-ed275fc04537	ERR4341745
760d5a25-1bfd-46c0-9b4a-164b2cdf25cb	ERR4341746
758a3700-15d1-4b81-9fdb-257a7a8bb1e9	ERR4341747
9020f280-a075-4e22-a981-304843417c03	ERR4341748
92307fb8-9e00-49a7-bf31-e9a72558be1f	ERR4341749
69ee7ab6-2e77-4008-bcb8-f2ea20ba06d0	ERR4341750
7c4ef479-c4e6-4620-9898-cf2631690829	ERR4341751
fa7952f1-4008-4c19-a173-3f4c0729ad4e	ERR4341752
244e50d0-4e04-4beb-a50e-0999ec1cda94	ERR4341753
c15e3f1a-f6bc-4b3f-8330-233feb4286f8	ERR4341754
47fb884e-b7d5-4083-907f-3ba21941113c	ERR4341755
88b14b9c-c301-41b2-80a9-76695cee3e34	ERR4341756
cfb52c29-9977-4cd4-a69a-0034b1039564	ERR4341757
cb0203ce-9cfe-4d97-a4ba-ad07470d0bb4	ERR4341758
cd571598-778b-4306-b244-12c86a84d1a0	ERR4341759
d7066ed4-9fd6-427b-af62-e236d1c8cb16	ERR4341760
0d88eaaf-8f06-41b8-a300-6a5689b48341	ERR4341761
77718338-2bc4-4891-80b5-62622eefbad6	ERR4341762
5ab4cc52-913e-43ad-ace9-60cf4592a845	ERR4341763
7387785d-c3db-4d10-adac-83bca8db4f4d	ERR4341764
dbd1e375-8709-41e6-a16e-e1b33209b90c	ERR4341765
1bf8a4a9-033d-4129-b286-15f199521c2a	ERR4341766
a73f95e6-afa9-45f5-834a-67e2642a9357	ERR4341767
388281f2-0e1b-4c54-b186-f55cb13c54a2	ERR4341768
7633384b-315e-4710-ac20-7b59ce596d2c	ERR4341769
30354150-54c4-401f-9dbd-beb9956bf6f4	ERR4341770
80c29762-cecb-4316-b05e-041f45c4939c	ERR4341771
c0d4781f-4557-4994-b4b8-667360d916fa	ERR4341772
171259cc-6ce3-4762-a46b-2925a668417b	ERR4341773
ce037da2-f8c7-444e-9b85-af81f0b68f67	ERR4341774
5a260d4d-76f6-4336-b1c8-9db3882a31a4	ERR4341775
8a4ca13f-6588-4bd7-abc4-5ff9ee836032	ERR4341776
b4642cee-571f-4732-b22b-a6f7694baacd	ERR4341777
9eab8cda-4428-4745-bff2-0e8ade890a15	ERR4341778
7a3fb33b-3064-4711-aeb0-9296ac8184a7	ERR4341779
43eac3c1-b4e8-4842-92b8-d8bcef72066f	ERR4341780
5cba9d2d-f462-4b98-afb8-5a5667e2744b	ERR4341781
7dba9df9-5800-4041-baf5-d575ba305b4d	ERR4341782
02cfba1a-5ac3-44a2-9486-43d1316b83df	ERR4341783
cc5bc64d-5fa7-489c-bdfd-77fe8ea0fc0a	ERR4341784
e0e86cde-2dfa-48f9-8734-19fcee12ad4b	ERR4341785
d3ba1c36-b636-4085-b3a0-c126e37996c8	ERR4341786
0703bdf2-b77e-4346-bb2b-46e31e1e3e85	ERR4341787
0f68d679-1387-44f0-b85a-df1b89e367a1	ERR4341788
5c9f29bb-7d6c-479d-a705-8a093b24a767	ERR4341789
b885d79b-86be-4e0c-8829-a968ebc1828e	ERR4341790
77690ad2-75e9-41fc-b527-abdf873a89f4	ERR4341791
85d8ea49-679e-42af-9b0d-06914fdc2716	ERR4341792
65d5e1b3-8784-492b-9183-687a5c0c2fb1	ERR4341793
051a4173-c4de-415e-b325-5de25d83ae03	ERR4341794
c289ca84-d548-4642-982c-36b42191a823	ERR4341795
62a41238-f9ad-442b-99c1-417c957fdc39	ERR4341796
3ec710d5-2b63-4635-bd61-77954a893199	ERR4341797
89e91494-f60f-4313-bfe0-d0aff419434c	ERR4341798
db8a715e-ceaa-4df8-90ca-35e6e4a4f0b0	ERR4341799
bccef4b2-36dc-4bb5-ab1b-e668f0dc706f	ERR4341800
e35ebbd7-3c81-4f0e-a03c-5156e8f65f63	ERR4341801
09ad07ec-3198-4f63-a79f-4210b37ed4de	ERR4341802
dcfbf0f1-3c61-44b1-bb0c-59615cb139e7	ERR4341803
7266d2aa-e50e-4207-8414-2b3c1874f165	ERR4341804
d6eb7706-75dc-4a73-a2e5-4b0db9d5e106	ERR4341805
bf24bc04-63fc-4c15-b533-a17aaaf76ad6	ERR4341806
1682a410-3e05-4344-ae7b-5e4f2d9ec167	ERR4341807
8ed64647-bf4b-4ba7-9ba0-4b49c8fe8690	ERR4341808
c7e96cf0-a780-4d90-9f2a-e150a1b834e6	ERR4341809
68917937-470d-4a45-ac6b-2904207cc317	ERR4341810
08612318-b00f-4b4b-a53c-5462473e0f23	ERR4341811
f861124d-9dfc-4e4b-b875-f88a91a59d60	ERR4341812
7bba11b9-94f0-44ec-88f7-14cdbe0e28ba	ERR4341813
63b7cef2-d1e2-46ca-9de7-a2e98a30927f	ERR4341814
05a4d29d-6d33-471a-8977-0bb5bf557e54	ERR4341815
3637be49-1436-45e5-b4f0-75a429a7ae4f	ERR4341816
bb67cc38-608d-4e17-af7f-538b5d13aff1	ERR4341817
71db1ca6-d5e2-49cb-a322-3ce98696bc65	ERR4341818
d55d2d72-4925-4ce2-87a8-2d9d556195ca	ERR4341819
3d9b03e8-9c84-4f33-bc8b-712c5a9ea7f1	ERR4341820
5f62f68d-3acd-4904-897d-59bbf5ac2783	ERR4341821
68e19a32-67a2-4b58-b693-b653ecb28d9b	ERR4341822
8833252a-c42c-41b6-9341-e811da134dd8	ERR4341823
e2765f21-9c33-4865-a4e8-a2f6c3d2ff13	ERR4341824
4d9b66a5-d023-4b4e-b9bf-4d5f5cdb1b07	ERR4341825
9c507868-43fb-469a-9fbb-c14ee4180200	ERR4341826
ebda94c4-9a73-4837-9251-eca26f9c798e	ERR4341827
f789762d-223b-45c4-9551-031f570bc051	ERR4341828
66ec490d-290b-46c1-8140-655cacf2e908	ERR4341829
49c682fd-04c6-4d8d-bece-dbaedb40701f	ERR4341830
7607bdd7-c9aa-4cf7-bca8-ed3179be0cb8	ERR4341831
019a74a1-ab20-4084-80fc-fb9fd442995d	ERR4341832
0995ee20-b1bb-4c88-bf81-5216e9e80f7c	ERR4341833
6897e4e7-c68a-425a-b2aa-875b60abac95	ERR4341834
979ca6bd-feeb-4920-8d00-a3f11a0f3f7b	ERR4341835
61c30e05-3b4d-4ee0-a268-f4abbd51f0cd	ERR4341836
44398ba9-c88e-45d4-a411-c7f6a21b0e76	ERR4341837
17a0c696-dd8f-443c-bdc1-3117d5c07a60	ERR4341838
b3e385aa-5676-4392-a33a-3b289c5db652	ERR4341839
2b1c78fb-44fc-4bf3-b570-2822df974d7d	ERR4341840
c531e627-44e9-48ca-a859-c2d53ebef6fc	ERR4341841
14863bb2-15c5-4fd0-aa9a-b3f11e4461f8	ERR4341842
f58deff4-eba0-4fcc-8c6d-115e4eab4355	ERR4341843
4dbed823-5d13-49ec-b45b-47ff4a25b816	ERR4341844
89edf31e-95a6-4799-a5b6-862477f8622a	ERR4341845
018e8265-3f8b-4458-bf38-58439ae61df5	ERR4341846
29c6cf7c-4aaa-4669-9364-37c3d4317327	ERR4341847
ae8a9623-b3d0-46dd-b16b-a1efbd93b938	ERR4341848
6680acc4-0f6f-4e4d-b420-ef94a99302ef	ERR4341849
ce7950ee-b536-436c-baf4-e5ae8f8019d2	ERR4341850
c9e6af8b-4bfc-4a07-96af-ca1c1f961b33	ERR4341851
da6a8cdc-9140-46ce-8bb7-852eab3fb287	ERR4341852
21f3f9a2-ac63-4daa-9507-95f666ccf743	ERR4341853
5202de31-04d7-482b-9602-002720ef9d56	ERR4341854
6d7fec97-41ff-42c0-9333-c3069afeef2a	ERR4341855
37236ea0-666e-46b4-a567-4775375acefd	ERR4341856
fa5e22ba-6d17-4490-b9ba-a7a94fb9a58c	ERR4341857
aad79050-0eba-430b-bf69-52e7384cd584	ERR4341858
d79a448b-37df-4268-a7df-aa808eb80883	ERR4341859
56b6aafe-2fa5-4c28-b594-d6428d7e4211	ERR4341860
281df2c7-4013-4b1c-a4d7-0cc8024c8d7c	ERR4341861
836b5923-852d-4810-9ceb-7748cb67dc87	ERR4341862
c6d68f50-63de-44bb-89f1-8c57ae0d8971	ERR4341863
f1c76922-b20c-4f87-aa92-6e2dbcd40f64	ERR4341864
18991853-6b9b-48bb-8ea5-12a4121b69c7	ERR4341865
ff06921a-c05c-439c-b93c-b0dec0381653	ERR4341866
91ea326c-5af4-4fe1-8e77-5c94c50b41fb	ERR4341867
50fee55d-1a94-4d00-8e54-8cded92ecab0	ERR4341868
81caa53f-b45b-4304-ac7c-3355e251fe9b	ERR4341869
ce9d1044-f734-46e3-9862-c0d93d79ab52	ERR4341870
efbd7488-af23-4d04-95b3-475124578d6b	ERR4341871
ef7e2eb4-5bf3-4bc6-8e4e-add7e8065b37	ERR4341872
c8485d9b-7b20-4074-bd60-b5666b996f3a	ERR4341873
34d8c151-6e0a-45d8-ba88-8484b81a33fa	ERR4341874
d2e28e86-0fd6-4134-a680-d58ad7dcdf92	ERR4341875
00cd1c89-a906-4b6d-8976-d11830b71420	ERR4341876
caa4c254-6db5-4166-8334-22c7c8d2eb68	ERR4341877
a7e399ba-957d-4309-827b-f279ad476e1e	ERR4341878
2dc5c291-b79c-48f8-a9bf-947063c19fd4	ERR4341879
ff06a0c5-915e-4f0c-9866-eb686e788fa5	ERR4341880
963371cc-eb8e-41e7-b00f-262418bb9f83	ERR4341881
85064d3a-03dd-4f99-a3b5-1c00a1e6de22	ERR4341882
e952ed80-35bc-4fdf-a2ba-92f711b16537	ERR4341883
1ebd45c2-263c-4512-b8c9-37fe804ead5c	ERR4341884
51c7164a-2762-4dc5-8329-42a8f15c1b79	ERR4341885
e0edd6fd-061e-4478-8698-7fa15200fb85	ERR4341886
fb831e4a-0d01-4a25-9588-11dd4cf40bc4	ERR4341887
d7cf585b-a4cc-448a-97d4-bd4b8e9fadea	ERR4341888
414bd77b-2112-4f93-ba40-63ec52e75190	ERR4341889
d8bf7854-c1ac-486c-a8eb-1d8b8f978e79	ERR4341890
4515ed11-0fdc-405b-a625-7158a2090403	ERR4341891
32fac09a-5710-49c9-8b7c-affbc2ea5a42	ERR4341892
515d7e61-a81b-4e9b-a560-741fd6a3b8da	ERR4341893
9feaf048-6b7a-4703-b3bb-2e7ce15f24c0	ERR4341894
f1b73b44-ef1f-4987-a071-66c8a3bab284	ERR4341895
56a26c56-7a5b-4427-b5e0-45358ba3b391	ERR4341896
cbba1b18-3a5e-473f-831e-6a9d194c02a5	ERR4341897
ed0a0df0-01c1-4e4e-ae01-5eca4ba40c38	ERR4341898
37903cfd-6907-4718-86b5-909387e46bc4	ERR4341899
8ef8f883-d1f3-47f0-8761-c5bb7e8e62d5	ERR4341900
154e2314-70fd-43de-b2d5-49226e302d34	ERR4341901
f752c388-9811-465d-b650-d9e7d5f5d658	ERR4341902
98ab26b5-49e4-4e7f-ad89-360976dfbf31	ERR4341903
dc4adef0-2b06-41d3-aed3-9db3328a6eac	ERR4341904
dfa82314-0878-465d-b0d2-583e67497ae4	ERR4341905
6788546d-e7e7-4deb-a667-be9509553e05	ERR4341906
d5cf5ff7-088e-4116-a8ee-5aaa1b141174	ERR4341907
c46f5e42-a101-433b-bfe3-c2da53f2411c	ERR4341908
1edc742f-bf28-4a59-b601-c2a490d90a53	ERR4341909
c897d4b6-587e-4e7b-8bdc-26016b5f9dae	ERR4341910
bb175433-1019-4c34-921a-03649649bd85	ERR4341911
f27b8cfa-1363-4ed6-af19-ec2b9dda228e	ERR4341912
d6b99b87-5a6f-43ba-a52c-00e56db1e43e	ERR4341913
c3f8241a-6869-4f3e-9e0e-7a8479390346	ERR4341914
3d176f09-6f18-4300-b12d-aa81793ee953	ERR4341915
19f5aecb-662a-4830-9437-17635cf5f85a	ERR4341916
6452fe70-c3fe-4fb5-837f-47925ef80cf4	ERR4341917
e31af590-5fd2-45fb-af0f-38fe4f1477db	ERR4341918
e0ec1f87-ad38-4ef9-aa8c-4b856db7e021	ERR4341919
8e2c2788-6408-445c-b53f-fe696fed7277	ERR4341920
5fdac5b4-81b0-4a00-abc5-857359d6d34a	ERR4341921
0f8f7b9d-5889-42d4-8be9-0ff21d243ddd	ERR4341922
ffef6f5b-4302-4c24-8450-2609f2078016	ERR4341923
c60c3e66-dd23-4f0c-82f5-5acb00091fa2	ERR4341924
b15ed722-bb51-4311-9406-af9a5547a37d	ERR4341925
659da467-90c9-4453-a820-2acb406d705b	ERR4341926
7b543539-5ef9-4037-a0dd-4fea6f50bfb1	ERR4341927
bc4f387f-7f43-49f6-aa50-c136bd5deb95	ERR4341928
61df7d3f-590f-407f-a97b-bb655ffa4511	ERR4341929
faca2dab-dd11-4da7-af6c-6b7b4e297e4a	ERR4341930
e45a002d-4c41-486e-943b-a8f14ec20df1	ERR4341931
75af5d61-d2c8-4894-9922-1e112717e3d3	ERR4341932
1edba42a-180b-4aee-a60d-0f0775264040	ERR4341933
e9d6bb0e-5d74-4e39-8eb6-8ddabf505825	ERR4341934
a36be983-f65f-4a63-8af2-6fd48718eaa8	ERR4341935
950f6dde-08d4-4390-ab29-4ffd57bf6852	ERR4341936
9ef3fad9-5c13-4d04-a498-e649e31b4543	ERR4341937
ec568e8b-221c-4979-8aaf-d419c1b70d6c	ERR4341938
04559209-d7ae-41ed-af89-11e4f094b204	ERR4341939
e0527760-043e-49cb-9b77-7f0de8e000d8	ERR4341940
1e2e424a-5fc6-4479-a191-de175ae152df	ERR4341941
0f85b58d-2742-42d2-8fc0-0635e87a0354	ERR4341942
56a04d13-4236-4295-8047-37d0b3bacdce	ERR4341943
6917c337-260e-4871-8f7f-bf71477a8115	ERR4341944
cc63e308-1104-49d6-b01f-361c5d9750af	ERR4341945
46d5f754-15dd-4107-90a3-bf662345dd71	ERR4341946
1029ca70-84a4-433d-95e9-02a9e52c034b	ERR4341947
3ee2c80c-4d09-4766-bce1-0d082e905d82	ERR4341948
209e9bc3-1958-4d19-80ed-346a0122168a	ERR4341949
5b734b19-3a46-4cc4-bbf8-9b242cf33d9e	ERR4341950
8f05d197-52dc-4347-b346-e654d8348505	ERR4341951
b6a6a17c-16d0-4f4e-8551-c651bd96aa91	ERR4341952
ecf04b4c-4e72-4d43-8833-fd4ccc0bb8a7	ERR4341953
5cca8f7f-c051-4f1e-9a13-bcce4fca7c0c	ERR4341954
2763a33d-adad-4c84-9ab9-1a24ae17465d	ERR4341955
83c0e897-d3f4-41c1-8af1-0daf16ca386a	ERR4341956
54207be2-6070-4e05-b8e5-c5d3e8e8d76a	ERR4341957
5fa12976-0453-4a08-8a1b-c3f0d7309a7b	ERR4341958
6de09775-8b1b-4989-9c37-484b783efcf6	ERR4341959
