study_name	BioProject	sample_id	NCBI_accession	uuid
WallenZD_2022	PRJNA834801	SAMN28061692	SRR19064471	ce8af2e2-0979-45c5-a2a8-491ec6a56775
WallenZD_2022	PRJNA834801	SAMN28061693	SRR19064460	73d54468-5e48-4284-9884-a246bbcb57d8
WallenZD_2022	PRJNA834801	SAMN28061694	SRR19064989	5ea18433-4c4f-4498-b2d9-b042098382b6
WallenZD_2022	PRJNA834801	SAMN28061695	SRR19064978	fbbd40f6-7322-4915-93d0-b9b8fef305de
WallenZD_2022	PRJNA834801	SAMN28061696	SRR19064715	9bb66e2f-2b90-494a-8399-b56f19580391
WallenZD_2022	PRJNA834801	SAMN28061697	SRR19064709	dbe109eb-239e-4305-9cbb-6991508217ac
WallenZD_2022	PRJNA834801	SAMN28061698	SRR19064708	f555837e-f113-4b34-ad1e-027d3829e3a2
WallenZD_2022	PRJNA834801	SAMN28061699	SRR19064707	a19cfb73-56a4-40ae-9cb1-20bae8f491d9
WallenZD_2022	PRJNA834801	SAMN28061700	SRR19064706	b1de4167-c937-4486-9245-9620bb7680d5
WallenZD_2022	PRJNA834801	SAMN28061701	SRR19064704	75a71606-7e7f-4928-aae3-8d83dc6fd1df
WallenZD_2022	PRJNA834801	SAMN28061702	SRR19064703	f3f7b856-f26e-461a-b269-3bf20ad217b3
WallenZD_2022	PRJNA834801	SAMN28061703	SRR19064702	ea7a67d0-b190-4cfd-a2f1-524d31a14802
WallenZD_2022	PRJNA834801	SAMN28061704	SRR19064956	3cd33059-aeb4-42f3-ab51-345009b64899
WallenZD_2022	PRJNA834801	SAMN28061705	SRR19064955	e62a27f2-49ec-47df-a7ed-87eb5c377677
WallenZD_2022	PRJNA834801	SAMN28061706	SRR19064954	ffc987f2-8a31-4cd0-ab92-0fb4ad2d2ea9
WallenZD_2022	PRJNA834801	SAMN28061707	SRR19064953	c2c285ec-9e4f-4d1f-8d3b-e8a437f866c4
WallenZD_2022	PRJNA834801	SAMN28061708	SRR19064951	cdd6fba8-d8b8-4b29-b2c5-b2ba694552dd
WallenZD_2022	PRJNA834801	SAMN28061709	SRR19064950	1a2a74c8-ef78-4828-b2f4-8ab2de7ad099
WallenZD_2022	PRJNA834801	SAMN28061710	SRR19064949	3efeebc0-9be6-4bea-8c11-31911e880e6d
WallenZD_2022	PRJNA834801	SAMN28061711	SRR19064952	82af1130-6fdb-45a1-a26e-4c8ae2c9de92
WallenZD_2022	PRJNA834801	SAMN28061712	SRR19064948	301e5c1e-99a0-4729-8375-c059eb6cab59
